.0980065811 .0715852351 .0462417512 .0218473087 -.0017035589 -.0245009164 -.0466250825 -.0681497444 -.0891429672 -.1096667964 -.1297761514 -.1495175613 -.1689281186 -.1880348564 -.2068546284 -.2253944826 -.2436524619 -.2616187425 -.2792770043 -.2966059363 -.3135807855 -.3301748722 -.3463610078 -.3621127702 -.3774055979 -.3922176855 -.4065306658 -.4203300793 -.4336056353 -.4463512777 -.4585650726 -.4702489362 -.4814082291 -.4920512380 -.5021885729 -.5118325024 -.5209962531 -.5296932954 -.5379366379 -.5457381496 -.5531079290 -.5600537328 -.5665804814 -.5726898472 -.5783799379 -.5836450784 -.5884756952 -.5928583041 -.5967756017 -.6002066552 -.6031271881 -.6055099527 -.6073251845 -.6085411258 -.6091246121 -.6090417077 -.6082583816 -.6067412124 -.6044581111 -.6013790536 -.5974768117 -.5927276772 -.5871121697 -.5806157235 -.5732293473 -.5649502515 -.5557824380 -.5457372448 -.5348338385 -.5230996418 -.5105706831 -.4972918491 -.4833170161 -.4687090333 -.4535395229 -.4378884603 -.4218434922 -.4054989499 -.3889545127 -.3723134824 -.3556806296 -.3391595855 -.3228497617 -.3068427932 -.2912185218 -.2760405508 -.2613514301 -.2471675507 -.2334738558 -.2202184995 -.2073076124 -.1946003501 -.1819044256 -.1689723281 -.1554984341 -.1411172007 -.1254026120 -.1078690469 -.0879737858 -.0651215266 -.0386715635
.1084145612 .0780537190 .0489532851 .0209845465 -.0059624249 -.0319827026 -.0571596873 -.0815671139 -.1052699308 -.1283243567 -.1507774956 -.1726668575 -.1940200404 -.2148547309 -.2351790879 -.2549925086 -.2742867265 -.2930471670 -.3112544727 -.3288861109 -.3459179821 -.3623259582 -.3780872933 -.3931818630 -.4075932000 -.4213093075 -.4343232416 -.4466334638 -.4582439712 -.4691642194 -.4794088574 -.4889972968 -.4979531408 -.5063034995 -.5140782173 -.5213090409 -.5280287516 -.5342702882 -.5400658813 -.5454462212 -.5504396774 -.5550715846 -.5593636113 -.5633332198 -.5669932282 -.5703514800 -.5734106260 -.5761680202 -.5786157304 -.5807406604 -.5825247816 -.5839454669 -.5849759220 -.5855857041 -.5857413205 -.5854068966 -.5845449023 -.5831169279 -.5810844968 -.5784099071 -.5750570894 -.5709924747 -.5661858608 -.5606112709 -.5542477966 -.5470804153 -.5391007765 -.5303079438 -.5207090833 -.5103200815 -.4991660750 -.4872818681 -.4747122107 -.4615119024 -.4477456851 -.4334878805 -.4188217273 -.4038383714 -.3886354622 -.3733153137 -.3579825953 -.3427415289 -.3276925801 -.3129286526 -.2985308124 -.2845635906 -.2710699407 -.2580659498 -.2455354263 -.2334245146 -.2216365055 -.2100270272 -.1983998169 -.1865032710 -.1740279747 -.1606053979 -.1458079399 -.1291505111 -.1100938803 -.0880500971 -.0623904178
.1174618773 .0833016486 .0505513403 .0190904707 -.0111876062 -.0403766590 -.0685586804 -.0958047074 -.1221752431 -.1477203608 -.1724796644 -.1964822937 -.2197471224 -.2422832447 -.2640907842 -.2851620151 -.3054827454 -.3250338931 -.3437931770 -.3617368395 -.3788413275 -.3950848669 -.4104488751 -.4249191731 -.4384869676 -.4511495881 -.4629109723 -.4737819040 -.4837800147 -.4929295655 -.5012610327 -.5088105206 -.5156190306 -.5217316153 -.5271964448 -.5320638159 -.5363851296 -.5402118635 -.5435945617 -.5465818641 -.5492195941 -.5515499195 -.5536106026 -.5554343487 -.5570482632 -.5584734231 -.5597245684 -.5608099149 -.5617310893 -.5624831857 -.5630549402 -.5634290202 -.5635824212 -.5634869665 -.5631098995 -.5624145626 -.5613611506 -.5599075310 -.5580101204 -.5556248065 -.5527079070 -.5492171543 -.5451126972 -.5403581108 -.5349214037 -.5287760134 -.5219017792 -.5142858784 -.5059237118 -.4968197194 -.4869881030 -.4764534284 -.4652510740 -.4534274871 -.4410402036 -.4281575847 -.4148582179 -.4012299319 -.3873683764 -.3733751226 -.3593552495 -.3454143941 -.3316552612 -.3181736050 -.3050537227 -.2923635203 -.2801492393 -.2684299588 -.2571920097 -.2463834627 -.2359088654 -.2256244203 -.2153337993 -.2047847915 -.1936669776 -.1816106146 -.1681869119 -.1529098838 -.1352399840 -.1145897609 -.0903317995
.1250149172 .0871747459 .0508691083 .0159906298 -.0175589610 -.0498676053 -.0810123421 -.1110590351 -.1400622255 -.1680650760 -.1950994495 -.2211861960 -.2463357092 -.2705487880 -.2938178026 -.3161281311 -.3374598133 -.3577893471 -.3770915502 -.3953414099 -.4125158488 -.4285953446 -.4435653539 -.4574175028 -.4701505189 -.4817708921 -.4922932610 -.5017405328 -.5101437499 -.5175417254 -.5239804716 -.5295124509 -.5341956801 -.5380927184 -.5412695723 -.5437945466 -.5457370709 -.5471665282 -.5481511101 -.5487567203 -.5490459449 -.5490771054 -.5489034086 -.5485722023 -.5481243469 -.5475937080 -.5470067739 -.5463824000 -.5457316816 -.5450579529 -.5443569110 -.5436168603 -.5428190733 -.5419382628 -.5409431579 -.5397971768 -.5384591898 -.5368843625 -.5350250708 -.5328318801 -.5302545778 -.5272432496 -.5237493927 -.5197270527 -.5151339764 -.5099327680 -.5040920359 -.4975875162 -.4904031526 -.4825321134 -.4739777163 -.4647542313 -.4548875212 -.4444154786 -.4333882073 -.4218678963 -.4099283284 -.3976539687 -.3851385766 -.3724832970 -.3597941921 -.3471791929 -.3347444678 -.3225902269 -.3108060072 -.2994655092 -.2886210833 -.2782979909 -.2684885862 -.2591465889 -.2501816275 -.2414542473 -.2327715746 -.2238838328 -.2144818943 -.2041960473 -.1925961531 -.1791933666 -.1634436013 -.1447529277 -.1224850819
.1309668595 .0895412349 .0497568465 .0115221738 -.0252494539 -.0606370116 -.0947098859 -.1275266615 -.1591344092 -.1895683847 -.2188521047 -.2469977922 -.2740071884 -.2998727115 -.3245789269 -.3481042736 -.3704229751 -.3915070562 -.4113283841 -.4298606548 -.4470812546 -.4629729349 -.4775252538 -.4907357479 -.5026108132 -.5131662845 -.5224277143 -.5304303630 -.5372189164 -.5428469588 -.5473762284 -.5508756902 -.5534204598 -.5550906138 -.5559699219 -.5561445336 -.5557016499 -.5547282105 -.5533096187 -.5515285285 -.5494637104 -.5471890134 -.5447724329 -.5422752957 -.5397515679 -.5372472909 -.5348001474 -.5324391591 -.5301845150 -.5280475298 -.5260307287 -.5241280568 -.5223252079 -.5206000688 -.5189232739 -.5172588647 -.5155650471 -.5137950414 -.5118980171 -.5098201048 -.5075054791 -.5048975025 -.5019399231 -.4985781165 -.4947603610 -.4904391354 -.4855724250 -.4801250194 -.4740697821 -.4673888668 -.4600748512 -.4521317512 -.4435758733 -.4344364559 -.4247560444 -.4145905394 -.4040088561 -.3930921309 -.3819324165 -.3706308126 -.3592949926 -.3480361025 -.3369650286 -.3261880554 -.3158019622 -.3058886347 -.2965092970 -.2876984944 -.2794579811 -.2717506860 -.2644949410 -.2575591623 -.2507571777 -.2438443861 -.2365149304 -.2284000553 -.2190678192 -.2080243243 -.1947166324 -.1785375314 -.1588322960
.1352286521 .0902849104 .0470771531 .0055310760 -.0344264520 -.0728633208 -.1098392494 -.1454037921 -.1795951213 -.2124394699 -.2439511552 -.2741331227 -.3029779540 -.3304692798 -.3565835258 -.3812919127 -.4045626234 -.4263630455 -.4466620015 -.4654318848 -.4826506271 -.4983034366 -.5123842608 -.5248969387 -.5358560237 -.5452872697 -.5532277863 -.5597258776 -.5648405881 -.5686409866 -.5712052228 -.5726193954 -.5729762714 -.5723738970 -.5709141391 -.5687011930 -.5658400926 -.5624352505 -.5585890556 -.5544005509 -.5499642071 -.5453688094 -.5406964645 -.5360217375 -.5314109221 -.5269214466 -.5226014155 -.5184892865 -.5146136794 -.5109933161 -.5076370860 -.5045442354 -.5017046754 -.4990994055 -.4967010489 -.4944744942 -.4923776414 -.4903622451 -.4883748533 -.4863578336 -.4842504834 -.4819902183 -.4795138294 -.4767588055 -.4736647071 -.4701745844 -.4662364231 -.4618046025 -.4568413435 -.4513181211 -.4452170068 -.4385319030 -.4312696212 -.4234507498 -.4151102507 -.4062977168 -.3970772213 -.3875266887 -.3777367190 -.3678088081 -.3578529179 -.3479843666 -.3383200352 -.3289739093 -.3200520044 -.3116467556 -.3038309774 -.2966515305 -.2901228518 -.2842205217 -.2788750561 -.2739661107 -.2693172863 -.2646917183 -.2597886246 -.2542409793 -.2476144768 -.2394079498 -.2290554047 -.2159298409 -.1993490016
.1377218069 .0892992811 .0427006110 -.0021308147 -.0452535110 -.0867228804 -.1265874648 -.1648863192 -.2016473708 -.2368866365 -.2706081944 -.3028048097 -.3334591221 -.3625452969 -.3900310419 -.4158798840 -.4400536004 -.4625147014 -.4832288653 -.5021672373 -.5193085141 -.5346407524 -.5481628520 -.5598856819 -.5698328313 -.5780409826 -.5845599160 -.5894521666 -.5927923630 -.5946662869 -.5951696923 -.5944069341 -.5924894484 -.5895341345 -.5856616797 -.5809948708 -.5756569270 -.5697698879 -.5634530835 -.5568217081 -.5499855150 -.5430476452 -.5361035955 -.5292403344 -.5225355623 -.5160571188 -.5098625311 -.5039987019 -.4985017292 -.4933968554 -.4886985394 -.4844106468 -.4805267549 -.4770305687 -.4738964435 -.4710900133 -.4685689211 -.4662836501 -.4641784531 -.4621923771 -.4602603830 -.4583145537 -.4562853895 -.4541031843 -.4516994743 -.4490085522 -.4459690320 -.4425254489 -.4386298725 -.4342435050 -.4293382312 -.4238980757 -.4179205174 -.4114176020 -.4044167839 -.3969614255 -.3891108742 -.3809400389 -.3725383914 -.3640083240 -.3554628094 -.3470223288 -.3388110547 -.3309523059 -.3235633200 -.3167494218 -.3105976954 -.3051702952 -.3004975549 -.2965710679 -.2933369240 -.2906892896 -.2884645149 -.2864359469 -.2843096184 -.2817209774 -.2782328216 -.2733346044 -.2664432863 -.2569059145 -.2440041063
.1383725707 .0864826267 .0365018796 -.0116086556 -.0578923514 -.1023911911 -.1451413670 -.1861701516 -.2254939207 -.2631172031 -.2990326318 -.3332216705 -.3656559937 -.3962993908 -.4251100690 -.4520432264 -.4770537704 -.5000990628 -.5211415794 -.5401513897 -.5571083691 -.5720040805 -.5848432731 -.5956449681 -.6044431146 -.6112868193 -.6162401625 -.6193816305 -.6208032017 -.6206091312 -.6189144875 -.6158434931 -.6115277256 -.6061042323 -.5997136088 -.5924980891 -.5845996868 -.5761584216 -.5673106620 -.5581876021 -.5489138912 -.5396064238 -.5303732952 -.5213129239 -.5125133360 -.5040516071 -.4959934547 -.4883929713 -.4812924908 -.4747225799 -.4687021462 -.4632386573 -.4583284651 -.4539572317 -.4501004538 -.4467240842 -.4437852505 -.4412330702 -.4390095633 -.4370506637 -.4352873297 -.4336467541 -.4320536734 -.4304317737 -.4287051894 -.4268000884 -.4246463321 -.4221791966 -.4193411334 -.4160835416 -.4123685171 -.4081705325 -.4034779946 -.3982946140 -.3926405150 -.3865530030 -.3800869049 -.3733143921 -.3663242025 -.3592201819 -.3521190824 -.3451475700 -.3384384242 -.3321259353 -.3263405419 -.3212027804 -.3168166536 -.3132625485 -.3105898634 -.3088095139 -.3078865013 -.3077327262 -.3082002286 -.3090750265 -.3100717233 -.3108290448 -.3109064747 -.3097821636 -.3068523023 -.3014321689 -.2927590652
.1371071488 .0817338163 .0283562398 -.0230473078 -.0725048470 -.1200442804 -.1656884635 -.2094516836 -.2513374384 -.2913373887 -.3294313438 -.3655881363 -.3997672333 -.4319209316 -.4619969851 -.4899415101 -.5157020268 -.5392304971 -.5604862373 -.5794385947 -.5960692986 -.6103744127 -.6223658372 -.6320723299 -.6395400347 -.6448325221 -.6480303673 -.6492303011 -.6485439827 -.6460964510 -.6420243174 -.6364737647 -.6295984181 -.6215571497 -.6125118764 -.6026254025 -.5920593515 -.5809722258 -.5695176205 -.5578426153 -.5460863540 -.5343788208 -.5228398112 -.5115780950 -.5006907607 -.4902627317 -.4803664408 -.4710616494 -.4623953988 -.4544020807 -.4471036159 -.4405097329 -.4346183387 -.4294159771 -.4248783720 -.4209710552 -.4176500793 -.4148628183 -.4125488602 -.4106409952 -.4090663041 -.4077473523 -.4066034911 -.4055522708 -.4045109634 -.4033981929 -.4021356665 -.4006499930 -.3988745708 -.3967515182 -.3942336106 -.3912861787 -.3878889099 -.3840374856 -.3797449750 -.3750428963 -.3699818508 -.3646316310 -.3590807054 -.3534349896 -.3478158276 -.3423571250 -.3372016024 -.3324961664 -.3283864307 -.3250104509 -.3224917743 -.3209319309 -.3204025195 -.3209370567 -.3225227678 -.3250924982 -.3285169229 -.3325972236 -.3370583988 -.3415433708 -.3456080619 -.3487176272 -.3502440542 -.3494653717 -.3455667274
.1338477404 .0749487525 .0181365619 -.0365937967 -.0892549192 -.1398600730 -.1884178384 -.2349282919 -.2793806330 -.3217521202 -.3620081674 -.4001034321 -.4359837223 -.4695885437 -.5008541061 -.5297166167 -.5561156903 -.5799977215 -.6013190797 -.6200490027 -.6361720910 -.6496903232 -.6606245392 -.6690153607 -.6749235423 -.6784297665 -.6796339151 -.6786538680 -.6756238879 -.6706926652 -.6640210968 -.6557798795 -.6461469935 -.6353051510 -.6234392760 -.6107340731 -.5973717366 -.5835298362 -.5693794107 -.5550832864 -.5407946303 -.5266557407 -.5127970679 -.4993364547 -.4863785830 -.4740146053 -.4623219457 -.4513642474 -.4411914506 -.4318399817 -.4233330402 -.4156809699 -.4088817060 -.4029212918 -.3977744617 -.3934052903 -.3897679104 -.3868073042 -.3844601751 -.3826559069 -.3813176198 -.3803633323 -.3797072368 -.3792610961 -.3789357664 -.3786428472 -.3782964563 -.3778151219 -.3771237744 -.3761558159 -.3748552309 -.3731786937 -.3710976116 -.3686000355 -.3656923495 -.3624006475 -.3587716893 -.3548733277 -.3507942967 -.3466432562 -.3425470014 -.3386477643 -.3350995608 -.3320635664 -.3297025408 -.3281743541 -.3276247059 -.3281791573 -.3299346215 -.3329504773 -.3372394780 -.3427586317 -.3494002248 -.3569831556 -.3652447421 -.3738331681 -.3823007454 -.3900981920 -.3965701574 -.4009522671 -.4023699922
